Reactions,1A01,1A02,1A03,1A04,1A05,1A06,1A07,1A08,1A10,1A11,1A12,1B01,1B02,1B03,1B04,1B05,1B06,1B07,1B08,1B09,1B10,1B11,1B12,1C01,1C02,1C03,1C04,1C06,1C07,1C08,1C09,1C10,1C11,1C12,1D01,1D04,1D06,1D07,1D09,1D11,1D12,1E01,1E03,1E04,1E10,1E11,1E12,1F02,1F03,1F05,1F07,1F08,1F09,1F10,1F12,1G03,1G04,1G05,1G07,1G08,1G11,1G12,1H04,1H06,1H08,1H09,1H10,1H11,1H12,2A08,2B01,2B02,2B03,2B08,2D10,2D12,2E01,2E02,2E07,2E12,2F04,2F06,2F11,2F12,2G03,2G04,2G05,2G06,2G07,2G09,2G10,2G11,2G12,2H01,2H02,2H04,2H05,2H08,2H09,3A02,3A03,3A04,3A05,3A07,3A08,3A09,3A10,3A11,3A12,3B01,3B02,3B03,3B04,3B05,3B06,3B07,3B08,3B09,3B10,3B11,3B12,3C01,3C02,3C03,3C06,3C08,3C10,3C11,3C12,3D01,3D09,3D11,3D12,3E02,3E03,3E08,3E11,3E12,3F01,3F02,3F03,3F04,3F05,3F06,3F07,3F08,3F09,3F10,3F11,3F12,3G01,3G02,3G03,3G05,3H01,3H02,3H03,3H04,3H05,3H06,3H07,3H08,3H09,3H10,3H11,3H12,4A02,4A03,4A09,4A10,4A11,4B06,4B07,4B09,4B10,4B11,4C01,4C02,4C03,4C04,4C06,4C07,4C09,4C10,4C11,4D01,4D06,4D07,4D09,4D10,4D11,4E01,4E10,4E11,4F02,4F03,4F07,4F08,4F09,4F12,4G03,4G05,4G07,4G08,4G11,4H06,4H09,4H10,4H11
MNtex_f,0.000678819,0.000906372,0.000980837,0.000862256,0.000752892,0.000943112,0.000849035,0.000773776,0.001181921,0.000961481,0.000942814,0.000793453,0.000943112,0.000869632,0.000839093,0.000922266,0.000943112,0.000943112,0.000906372,0.000725693,0.000695953,0.000943112,0.00086722,0.001016591,0.000906372,0.000808883,0.000851262,0.000839093,0.000961481,0.000699372,0.000678819,0.001181921,0.001163551,0.000944952,0.000851164,0.000718811,0.000846719,0.000678819,0.001163551,0.001181921,0.001013371,0.000871476,0.000961481,0.001016591,0.001379309,0.001087928,0.001110191,0.00086722,0.000678819,0.000820317,0.000697821,0.000862256,0.000712451,0.000678819,0.001085373,0.000793453,0.000853743,0.000802246,0.000767603,0.000980837,0.000776966,0.000820317,0.000678819,0.000906372,0.000775149,0.000906372,0.000922266,0.000695662,0.00075838,0.000678819,0.000678819,0.001036002,0.000888002,0.000678819,0.00077407,0.000718867,0.000718867,0.000718867,0.000678819,0.000924742,0.000678819,0.000711432,0.00079402,0.000811551,0.000678819,0.000827016,0.000758414,0.000685996,0.000678819,0.000705602,0.000711704,0.00070857,0.000694929,0.000790562,0.000701736,0.000718064,0.000678819,0.000760694,0.000851262,0.000639766,0.000678819,0.000678819,0.000678819,0.000802246,0.000827016,0.000851164,0.000849035,0.000736874,0.00086722,0.000871476,0.000758414,0.000685996,0.000705602,0.000711704,0.00070857,0.000694929,0.000701736,0.000773776,0.000793453,0.000853743,0.000797628,0.000695044,0.000718064,0.000802246,0.000678819,0.000793453,0.000678819,0.000678819,0.000790562,0.000678819,0.00075838,0.000760694,0.000760696,0.000695662,0.000678819,0.000962449,0.000980837,0.000678819,0.000980837,0.000839129,0.001110191,0.001035609,0.000697954,0.00087723,0.001128752,0.000678819,0.000944952,0.000690664,0.001013371,0.001085373,0.000849359,0.001098381,0.000678819,0.000804886,0.000837849,0.000855556,0.000851378,0.000789073,0.000758206,0.000764048,0.000844811,0.000827236,0.000849354,0.000845092,0.000748639,0.0007648,0.000678819,0.000678819,0.001110191,0.001110191,0.001110191,0.000678819,0.000678819,0.001128752,0.001128752,0.001128752,0.000678819,0.000678819,0.000961481,0.001016591,0.001017614,0.000678819,0.001035609,0.001035609,0.001035609,0.000678819,0.000793453,0.000853743,0.001013371,0.001013371,0.001013371,0.000695044,0.000944952,0.000678819,0.000678819,0.000678819,0.000736874,0.000732597,0.000809894,0.000678819,0.000678819,0.000951587,0.000694929,0.000678819,0.000694022,0.000679692,0.000697333,0.000685514,0.000682542
MOADSUx,0.000479397,0.0006401,0.000692689,0.000608945,0.000531709,0.000666047,0.000599608,0.000546459,0.000834699,0.00067902,0.000665837,0.000560355,0.000666047,0.000614154,0.000592586,0.000651325,0.000666047,0.000666047,0.0006401,0.000512501,0.000491498,0.000666047,0.000612451,0.00071794,0.0006401,0.000571251,0.000601181,0.000592586,0.00067902,0.000493912,0.000479397,0.000834699,0.000821726,0.000667347,0.000601112,0.000507641,0.000597972,0.000479397,0.000821726,0.000834699,0.000715666,0.000615456,0.00067902,0.00071794,0.0009741,0.00076832,0.000784042,0.000612451,0.000479397,0.000579327,0.000492817,0.000608945,0.000503149,0.000479397,0.000766515,0.000560355,0.000602933,0.000566564,0.000542098,0.000692689,0.000548711,0.000579327,0.000479397,0.0006401,0.000547428,0.0006401,0.000651325,0.000491292,0.000535585,0.000479397,0.000479397,0.000731648,0.000627127,0.000479397,0.000546666,0.00050768,0.00050768,0.00050768,0.000479397,0.000653074,0.000479397,0.00050243,0.000560755,0.000573136,0.000479397,0.000584058,0.00053561,0.000484466,0.000479397,0.000498312,0.000502622,0.000500408,0.000490775,0.000558313,0.000495582,0.000507113,0.000479397,0.00053722,0.000601181,0.000451817,0.000479397,0.000479397,0.000479397,0.000566564,0.000584058,0.000601112,0.000599608,0.000520397,0.000612451,0.000615456,0.00053561,0.000484466,0.000498312,0.000502622,0.000500408,0.000490775,0.000495582,0.000546459,0.000560355,0.000602933,0.000563303,0.000490856,0.000507113,0.000566564,0.000479397,0.000560355,0.000479397,0.000479397,0.000558313,0.000479397,0.000535585,0.00053722,0.000537221,0.000491292,0.000479397,0.000679703,0.000692689,0.000479397,0.000692689,0.000592612,0.000784042,0.000731371,0.000492911,0.00061952,0.00079715,0.000479397,0.000667347,0.000487763,0.000715666,0.000766515,0.000599837,0.000775702,0.000479397,0.000568429,0.000591708,0.000604213,0.000601263,0.000557262,0.000535462,0.000539588,0.000596625,0.000584213,0.000599833,0.000596823,0.000528706,0.000540119,0.000479397,0.000479397,0.000784042,0.000784042,0.000784042,0.000479397,0.000479397,0.00079715,0.00079715,0.00079715,0.000479397,0.000479397,0.00067902,0.00071794,0.000718662,0.000479397,0.000731371,0.000731371,0.000731371,0.000479397,0.000560355,0.000602933,0.000715666,0.000715666,0.000715666,0.000490856,0.000667347,0.000479397,0.000479397,0.000479397,0.000520397,0.000517377,0.000571966,0.000479397,0.000479397,0.000672033,0.000490775,0.000479397,0.000490134,0.000480014,0.000492473,0.000484126,0.000482026
MOAT,0.019113026,0.02552007,0.027616734,0.024277929,0.021198639,0.026554528,0.023905684,0.021786676,0.033278503,0.027071757,0.026546161,0.022340699,0.026554528,0.024485613,0.02362574,0.025967584,0.026554528,0.026554528,0.02552007,0.020432833,0.01959547,0.026554528,0.024417708,0.028623443,0.02552007,0.022775137,0.023968384,0.02362574,0.027071757,0.019691723,0.019113026,0.033278503,0.032761274,0.026606349,0.023965629,0.020239054,0.023840457,0.019113026,0.032761274,0.033278503,0.028532775,0.024537541,0.027071757,0.028623443,0.03883623,0.030632023,0.031258864,0.024417708,0.019113026,0.0230971,0.019648056,0.024277929,0.020059974,0.019113026,0.030560079,0.022340699,0.024038249,0.022588274,0.021612843,0.027616734,0.021876477,0.0230971,0.019113026,0.02552007,0.021825312,0.02552007,0.025967584,0.019587266,0.021353158,0.019113026,0.019113026,0.029169981,0.025002841,0.019113026,0.021794956,0.02024063,0.02024063,0.02024063,0.019113026,0.026037299,0.019113026,0.020031295,0.02235665,0.022850283,0.019113026,0.023285715,0.021354137,0.019315101,0.019113026,0.019867142,0.020038945,0.019950711,0.019566617,0.022259286,0.019758285,0.020218033,0.019113026,0.021418335,0.023968384,0.01801344,0.019113026,0.019113026,0.019113026,0.022588274,0.023285715,0.023965629,0.023905684,0.020747637,0.024417708,0.024537541,0.021354137,0.019315101,0.019867142,0.020038945,0.019950711,0.019566617,0.019758285,0.021786676,0.022340699,0.024038249,0.022458253,0.019569874,0.020218033,0.022588274,0.019113026,0.022340699,0.019113026,0.019113026,0.022259286,0.019113026,0.021353158,0.021418335,0.021418394,0.019587266,0.019113026,0.027098985,0.027616734,0.019113026,0.027616734,0.023626773,0.031258864,0.029158913,0.019651802,0.024699556,0.031781475,0.019113026,0.026606349,0.01944654,0.028532775,0.030560079,0.023914797,0.030926353,0.019113026,0.022662605,0.023590733,0.024089294,0.02397165,0.022217378,0.021348261,0.021512758,0.02378675,0.023291901,0.023914654,0.023794654,0.02107889,0.021533932,0.019113026,0.019113026,0.031258864,0.031258864,0.031258864,0.019113026,0.019113026,0.031781475,0.031781475,0.031781475,0.019113026,0.019113026,0.027071757,0.028623443,0.028652232,0.019113026,0.029158913,0.029158913,0.029158913,0.019113026,0.022340699,0.024038249,0.028532775,0.028532775,0.028532775,0.019569874,0.026606349,0.019113026,0.019113026,0.019113026,0.020747637,0.020627229,0.022803608,0.019113026,0.019113026,0.026793177,0.019566617,0.019113026,0.019541076,0.01913762,0.019634325,0.019301541,0.019217842
MOAT2,0.019113026,0.02552007,0.027616734,0.024277929,0.021198639,0.026554528,0.023905684,0.021786676,0.033278503,0.027071757,0.026546161,0.022340699,0.026554528,0.024485613,0.02362574,0.025967584,0.026554528,0.026554528,0.02552007,0.020432833,0.01959547,0.026554528,0.024417708,0.028623443,0.02552007,0.022775137,0.023968384,0.02362574,0.027071757,0.019691723,0.019113026,0.033278503,0.032761274,0.026606349,0.023965629,0.020239054,0.023840457,0.019113026,0.032761274,0.033278503,0.028532775,0.024537541,0.027071757,0.028623443,0.03883623,0.030632023,0.031258864,0.024417708,0.019113026,0.0230971,0.019648056,0.024277929,0.020059974,0.019113026,0.030560079,0.022340699,0.024038249,0.022588274,0.021612843,0.027616734,0.021876477,0.0230971,0.019113026,0.02552007,0.021825312,0.02552007,0.025967584,0.019587266,0.021353158,0.019113026,0.019113026,0.029169981,0.025002841,0.019113026,0.021794956,0.02024063,0.02024063,0.02024063,0.019113026,0.026037299,0.019113026,0.020031295,0.02235665,0.022850283,0.019113026,0.023285715,0.021354137,0.019315101,0.019113026,0.019867142,0.020038945,0.019950711,0.019566617,0.022259286,0.019758285,0.020218033,0.019113026,0.021418335,0.023968384,0.01801344,0.019113026,0.019113026,0.019113026,0.022588274,0.023285715,0.023965629,0.023905684,0.020747637,0.024417708,0.024537541,0.021354137,0.019315101,0.019867142,0.020038945,0.019950711,0.019566617,0.019758285,0.021786676,0.022340699,0.024038249,0.022458253,0.019569874,0.020218033,0.022588274,0.019113026,0.022340699,0.019113026,0.019113026,0.022259286,0.019113026,0.021353158,0.021418335,0.021418394,0.019587266,0.019113026,0.027098985,0.027616734,0.019113026,0.027616734,0.023626773,0.031258864,0.029158913,0.019651802,0.024699556,0.031781475,0.019113026,0.026606349,0.01944654,0.028532775,0.030560079,0.023914797,0.030926353,0.019113026,0.022662605,0.023590733,0.024089294,0.02397165,0.022217378,0.021348261,0.021512758,0.02378675,0.023291901,0.023914654,0.023794654,0.02107889,0.021533932,0.019113026,0.019113026,0.031258864,0.031258864,0.031258864,0.019113026,0.019113026,0.031781475,0.031781475,0.031781475,0.019113026,0.019113026,0.027071757,0.028623443,0.028652232,0.019113026,0.029158913,0.029158913,0.029158913,0.019113026,0.022340699,0.024038249,0.028532775,0.028532775,0.028532775,0.019569874,0.026606349,0.019113026,0.019113026,0.019113026,0.020747637,0.020627229,0.022803608,0.019113026,0.019113026,0.026793177,0.019566617,0.019113026,0.019541076,0.01913762,0.019634325,0.019301541,0.019217842
MOBDabcpp,0.000126726,0.000169207,0.000183108,0.000160971,0.000140554,0.000176066,0.000158503,0.000144453,0.000220648,0.000179495,0.00017601,0.000148127,0.000176066,0.000162348,0.000156647,0.000172174,0.000176066,0.000176066,0.000169207,0.000135477,0.000129925,0.000176066,0.000161898,0.000189783,0.000169207,0.000151007,0.000158919,0.000156647,0.000179495,0.000130563,0.000126726,0.000220648,0.000217219,0.000176409,0.0001589,0.000134192,0.00015807,0.000126726,0.000217219,0.000220648,0.000189182,0.000162692,0.000179495,0.000189783,0.000257498,0.000203101,0.000207257,0.000161898,0.000126726,0.000153142,0.000130273,0.000160971,0.000133005,0.000126726,0.000202624,0.000148127,0.000159382,0.000149768,0.000143301,0.000183108,0.000145049,0.000153142,0.000126726,0.000169207,0.000144709,0.000169207,0.000172174,0.00012987,0.000141579,0.000126726,0.000126726,0.000193407,0.000165777,0.000126726,0.000144508,0.000134202,0.000134202,0.000134202,0.000126726,0.000172636,0.000126726,0.000132814,0.000148232,0.000151505,0.000126726,0.000154392,0.000141585,0.000128066,0.000126726,0.000131726,0.000132865,0.00013228,0.000129733,0.000147587,0.000131004,0.000134053,0.000126726,0.000142011,0.000158919,0.000119435,0.000126726,0.000126726,0.000126726,0.000149768,0.000154392,0.0001589,0.000158503,0.000137564,0.000161898,0.000162692,0.000141585,0.000128066,0.000131726,0.000132865,0.00013228,0.000129733,0.000131004,0.000144453,0.000148127,0.000159382,0.000148906,0.000129755,0.000134053,0.000149768,0.000126726,0.000148127,0.000126726,0.000126726,0.000147587,0.000126726,0.000141579,0.000142011,0.000142011,0.00012987,0.000126726,0.000179676,0.000183108,0.000126726,0.000183108,0.000156654,0.000207257,0.000193334,0.000130298,0.000163767,0.000210722,0.000126726,0.000176409,0.000128937,0.000189182,0.000202624,0.000158563,0.000205052,0.000126726,0.000150261,0.000156415,0.00015972,0.00015894,0.000147309,0.000141546,0.000142637,0.000157714,0.000154433,0.000158562,0.000157767,0.00013976,0.000142777,0.000126726,0.000126726,0.000207257,0.000207257,0.000207257,0.000126726,0.000126726,0.000210722,0.000210722,0.000210722,0.000126726,0.000126726,0.000179495,0.000189783,0.000189974,0.000126726,0.000193334,0.000193334,0.000193334,0.000126726,0.000148127,0.000159382,0.000189182,0.000189182,0.000189182,0.000129755,0.000176409,0.000126726,0.000126726,0.000126726,0.000137564,0.000136766,0.000151196,0.000126726,0.000126726,0.000177648,0.000129733,0.000126726,0.000129564,0.000126889,0.000130182,0.000127976,0.000127421
MOBDtex_f,0.000126726,0.000169207,0.000183108,0.000160971,0.000140554,0.000176066,0.000158503,0.000144453,0.000220648,0.000179495,0.00017601,0.000148127,0.000176066,0.000162348,0.000156647,0.000172174,0.000176066,0.000176066,0.000169207,0.000135477,0.000129925,0.000176066,0.000161898,0.000189783,0.000169207,0.000151007,0.000158919,0.000156647,0.000179495,0.000130563,0.000126726,0.000220648,0.000217219,0.000176409,0.0001589,0.000134192,0.00015807,0.000126726,0.000217219,0.000220648,0.000189182,0.000162692,0.000179495,0.000189783,0.000257498,0.000203101,0.000207257,0.000161898,0.000126726,0.000153142,0.000130273,0.000160971,0.000133005,0.000126726,0.000202624,0.000148127,0.000159382,0.000149768,0.000143301,0.000183108,0.000145049,0.000153142,0.000126726,0.000169207,0.000144709,0.000169207,0.000172174,0.00012987,0.000141579,0.000126726,0.000126726,0.000193407,0.000165777,0.000126726,0.000144508,0.000134202,0.000134202,0.000134202,0.000126726,0.000172636,0.000126726,0.000132814,0.000148232,0.000151505,0.000126726,0.000154392,0.000141585,0.000128066,0.000126726,0.000131726,0.000132865,0.00013228,0.000129733,0.000147587,0.000131004,0.000134053,0.000126726,0.000142011,0.000158919,0.000119435,0.000126726,0.000126726,0.000126726,0.000149768,0.000154392,0.0001589,0.000158503,0.000137564,0.000161898,0.000162692,0.000141585,0.000128066,0.000131726,0.000132865,0.00013228,0.000129733,0.000131004,0.000144453,0.000148127,0.000159382,0.000148906,0.000129755,0.000134053,0.000149768,0.000126726,0.000148127,0.000126726,0.000126726,0.000147587,0.000126726,0.000141579,0.000142011,0.000142011,0.00012987,0.000126726,0.000179676,0.000183108,0.000126726,0.000183108,0.000156654,0.000207257,0.000193334,0.000130298,0.000163767,0.000210722,0.000126726,0.000176409,0.000128937,0.000189182,0.000202624,0.000158563,0.000205052,0.000126726,0.000150261,0.000156415,0.00015972,0.00015894,0.000147309,0.000141546,0.000142637,0.000157714,0.000154433,0.000158562,0.000157767,0.00013976,0.000142777,0.000126726,0.000126726,0.000207257,0.000207257,0.000207257,0.000126726,0.000126726,0.000210722,0.000210722,0.000210722,0.000126726,0.000126726,0.000179495,0.000189783,0.000189974,0.000126726,0.000193334,0.000193334,0.000193334,0.000126726,0.000148127,0.000159382,0.000189182,0.000189182,0.000189182,0.000129755,0.000176409,0.000126726,0.000126726,0.000126726,0.000137564,0.000136766,0.000151196,0.000126726,0.000126726,0.000177648,0.000129733,0.000126726,0.000129564,0.000126889,0.000130182,0.000127976,0.000127421
MOCOS,0.000119849,0.000160025,0.000173172,0.000152236,0.000132927,0.000166512,0.000149902,0.000136615,0.000208675,0.000169755,0.000166459,0.000140089,0.000166512,0.000153538,0.000148147,0.000162831,0.000166512,0.000166512,0.000160025,0.000128125,0.000122875,0.000166512,0.000153113,0.000179485,0.000160025,0.000142813,0.000150295,0.000148147,0.000169755,0.000123478,0.000119849,0.000208675,0.000205432,0.000166837,0.000150278,0.00012691,0.000149493,0.000119849,0.000205432,0.000208675,0.000178916,0.000153864,0.000169755,0.000179485,0.000243525,0.00019208,0.000196011,0.000153113,0.000119849,0.000144832,0.000123204,0.000152236,0.000125787,0.000119849,0.000191629,0.000140089,0.000150733,0.000141641,0.000135525,0.000173172,0.000137178,0.000144832,0.000119849,0.000160025,0.000136857,0.000160025,0.000162831,0.000122823,0.000133896,0.000119849,0.000119849,0.000182912,0.000156782,0.000119849,0.000136667,0.00012692,0.00012692,0.00012692,0.000119849,0.000163268,0.000119849,0.000125607,0.000140189,0.000143284,0.000119849,0.000146014,0.000133902,0.000121116,0.000119849,0.000124578,0.000125655,0.000125102,0.000122694,0.000139578,0.000123895,0.000126778,0.000119849,0.000134305,0.000150295,0.000112954,0.000119849,0.000119849,0.000119849,0.000141641,0.000146014,0.000150278,0.000149902,0.000130099,0.000153113,0.000153864,0.000133902,0.000121116,0.000124578,0.000125655,0.000125102,0.000122694,0.000123895,0.000136615,0.000140089,0.000150733,0.000140826,0.000122714,0.000126778,0.000141641,0.000119849,0.000140089,0.000119849,0.000119849,0.000139578,0.000119849,0.000133896,0.000134305,0.000134305,0.000122823,0.000119849,0.000169926,0.000173172,0.000119849,0.000173172,0.000148153,0.000196011,0.000182843,0.000123228,0.00015488,0.000199288,0.000119849,0.000166837,0.000121941,0.000178916,0.000191629,0.000149959,0.000193926,0.000119849,0.000142107,0.000147927,0.000151053,0.000150316,0.000139315,0.000133866,0.000134897,0.000149156,0.000146053,0.000149958,0.000149206,0.000132176,0.00013503,0.000119849,0.000119849,0.000196011,0.000196011,0.000196011,0.000119849,0.000119849,0.000199288,0.000199288,0.000199288,0.000119849,0.000119849,0.000169755,0.000179485,0.000179666,0.000119849,0.000182843,0.000182843,0.000182843,0.000119849,0.000140089,0.000150733,0.000178916,0.000178916,0.000178916,0.000122714,0.000166837,0.000119849,0.000119849,0.000119849,0.000130099,0.000129344,0.000142991,0.000119849,0.000119849,0.000168008,0.000122694,0.000119849,0.000122533,0.000120004,0.000123118,0.000121031,0.000120507
MOHMT,0.000565846,0.000755528,0.000817601,0.000718754,0.000627591,0.000786154,0.000707734,0.000645,0.000985219,0.000801466,0.000785906,0.000661402,0.000786154,0.000724903,0.000699446,0.000768777,0.000786154,0.000786154,0.000755528,0.000604919,0.000580129,0.000786154,0.000722893,0.000847405,0.000755528,0.000674264,0.00070959,0.000699446,0.000801466,0.000582979,0.000565846,0.000985219,0.000969906,0.000787688,0.000709509,0.000599183,0.000705803,0.000565846,0.000969906,0.000985219,0.00084472,0.00072644,0.000801466,0.000847405,0.001149757,0.000906869,0.000925427,0.000722893,0.000565846,0.000683796,0.000581686,0.000718754,0.000593881,0.000565846,0.000904739,0.000661402,0.000711659,0.000668732,0.000639854,0.000817601,0.000647659,0.000683796,0.000565846,0.000755528,0.000646144,0.000755528,0.000768777,0.000579886,0.000632166,0.000565846,0.000565846,0.000863585,0.000740216,0.000565846,0.000645245,0.000599229,0.000599229,0.000599229,0.000565846,0.000770841,0.000565846,0.000593032,0.000661875,0.000676489,0.000565846,0.00068938,0.000632195,0.000571829,0.000565846,0.000588172,0.000593258,0.000590646,0.000579275,0.000658992,0.000584949,0.00059856,0.000565846,0.000634095,0.00070959,0.000533293,0.000565846,0.000565846,0.000565846,0.000668732,0.00068938,0.000709509,0.000707734,0.000614239,0.000722893,0.00072644,0.000632195,0.000571829,0.000588172,0.000593258,0.000590646,0.000579275,0.000584949,0.000645,0.000661402,0.000711659,0.000664882,0.000579371,0.00059856,0.000668732,0.000565846,0.000661402,0.000565846,0.000565846,0.000658992,0.000565846,0.000632166,0.000634095,0.000634097,0.000579886,0.000565846,0.000802273,0.000817601,0.000565846,0.000817601,0.000699477,0.000925427,0.000863257,0.000581797,0.000731237,0.000940899,0.000565846,0.000787688,0.00057572,0.00084472,0.000904739,0.000708004,0.000915583,0.000565846,0.000670932,0.00069841,0.00071317,0.000709687,0.000657751,0.000632021,0.000636891,0.000704213,0.000689563,0.000708,0.000704447,0.000624046,0.000637518,0.000565846,0.000565846,0.000925427,0.000925427,0.000925427,0.000565846,0.000565846,0.000940899,0.000940899,0.000940899,0.000565846,0.000565846,0.000801466,0.000847405,0.000848257,0.000565846,0.000863257,0.000863257,0.000863257,0.000565846,0.000661402,0.000711659,0.00084472,0.00084472,0.00084472,0.000579371,0.000787688,0.000565846,0.000565846,0.000565846,0.000614239,0.000610675,0.000675107,0.000565846,0.000565846,0.000793219,0.000579275,0.000565846,0.000578519,0.000566574,0.000581279,0.000571427,0.000568949
MOX_b,0,0.00298801,0.003233497,0.002842574,0.002482036,0.003109129,0.00279899,0.002550886,0.003896404,0.003169689,0.003108149,0.002615754,0.003109129,0.002866891,0.002766213,0.003040407,0.003109129,0.003109129,0.00298801,0.002392372,0.00229433,0.003109129,0.002999011,0.003351367,0.00298801,0.00266662,0.002806331,0.002766213,0.003169689,0.0023056,0,0.003896404,0.003835844,0.003115197,0.002806009,0.002369684,0.002991344,0,0.003835844,0.003896404,0.003340752,0.003013562,0.003169689,0.003351367,0.004547128,9.298220289,9.283859364,0.003044672,0,0.002704317,0.002300487,0.002842574,0.002348716,0,9.299868536,0.002615754,0.002814511,0.002644741,0.002530533,0.003233497,0.002561401,0.002704317,0,0.00298801,0.00255541,0.00298801,0.003040407,0.002293369,0.002500128,0,0,0.003415359,0.00292745,0,0.002551856,0.002369868,0.002369868,0.002369868,0,0.003048569,0,0,0.002745841,0.002807476,0,0.002858705,0.002500243,0,0,0,0.002346254,0,0,0.002606222,0,0.002367222,0,0.002507759,0.002806331,0,0,0,0,0.002644741,0.002860117,0.002806009,0.00279899,0.002429231,0.002999918,0.003013906,0.002500243,0,0,0.002346254,0,0,0,0.002550886,0.002615754,0.002814511,0.002629518,0,0.002367222,0.002644741,0,0.002615754,0,0,0.002606222,0,0.002500128,0.002507759,0.002507766,0.002293369,0,0.003172877,0.003233497,0,0.003233497,9.458710584,9.283859365,0.003414063,0,9.434133125,9.271886337,0,0.003115197,0,0.003340752,9.299868535,9.452111949,9.2914772,0,0.002653444,0.002762114,0.002820488,0.002806714,0.002601315,0.002499555,0.002518815,0.002785065,0.002727125,0.00280004,0.00278599,0.002468016,0.002521294,0,0,9.283859365,9.283859363,9.283859365,0,0,9.271886336,9.271886337,9.271886337,0,0,0.003169689,0.003351367,0.003354738,0,0.003414063,0.003414063,0.003414063,0,0.002615754,0.002814511,0.003340752,0.003340752,0.003340752,0,0.003115197,0,0,0,0.002429231,0.002415133,0.002669954,0,0,0.003290223,0,0,0,0,0.002298879,0,0
MOX_f,0.001487776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001487731,0,0,0,0,0,0,0.00148821,0,0,0,0,0,0,0,0,0,0,0.001488178,0,0,0,0,0.001488467,0,0,0,0,0,0,0,0,0.001488494,0,0,0,0,0,0,0.001487618,0.001488185,0,0,0.001488012,0,0,0,0,0.001487258,0,0.001487849,0.001559766,0,0,0.001487426,0,0,0.001504947,0.001487659,0.001546545,0,0.001553387,0.001522831,0,0.001538221,0,0.001488173,0,0,0.001403076,0.001487776,0.001488156,0.001487174,0,0,0,0,0,0,0,0,0.001503009,0.001546576,0,0.001553427,0.001523176,0.00153728,0,0,0,0,0.001522997,0,0,0.001487261,0,0.001488176,0.001487548,0,0.001487684,0,0,0,0,0.001487315,0,0,0.001487987,0,0,0,0,0.00152919,0,0,0.001488132,0,0.001513758,0,0,0,0,0.001487362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001487199,0.001487029,0,0,0,0.001486585,0.001488048,0,0,0,0.001488229,0.00148855,0,0,0,0.001487242,0,0,0,0.001486963,0,0,0,0,0,0.001523262,0,0.001488339,0.001487014,0.001488507,0,0,0,0.001486686,0.001487245,0,0.001523374,0.001487303,0.001520349,0.001488468,0,0.001502695,0.001495768
MPTAT,0.000239699,0.00032005,0.000346345,0.000304472,0.000265855,0.000333023,0.000299804,0.000273229,0.00041735,0.00033951,0.000332919,0.000280177,0.000333023,0.000307077,0.000296293,0.000325663,0.000333023,0.000333023,0.00032005,0.000256251,0.000245749,0.000333023,0.000306225,0.00035897,0.00032005,0.000285626,0.00030059,0.000296293,0.00033951,0.000246956,0.000239699,0.00041735,0.000410863,0.000333673,0.000300556,0.00025382,0.000298986,0.000239699,0.000410863,0.00041735,0.000357833,0.000307728,0.00033951,0.00035897,0.00048705,0.00038416,0.000392021,0.000306225,0.000239699,0.000289663,0.000246409,0.000304472,0.000251575,0.000239699,0.000383258,0.000280177,0.000301467,0.000283282,0.000271049,0.000346345,0.000274355,0.000289663,0.000239699,0.00032005,0.000273714,0.00032005,0.000325663,0.000245646,0.000267792,0.000239699,0.000239699,0.000365824,0.000313564,0.000239699,0.000273333,0.00025384,0.00025384,0.00025384,0.000239699,0.000326537,0.000239699,0.000251215,0.000280377,0.000286568,0.000239699,0.000292029,0.000267805,0.000242233,0.000239699,0.000249156,0.000251311,0.000250204,0.000245387,0.000279156,0.000247791,0.000253557,0.000239699,0.00026861,0.00030059,0.000225909,0.000239699,0.000239699,0.000239699,0.000283282,0.000292029,0.000300556,0.000299804,0.000260199,0.000306225,0.000307728,0.000267805,0.000242233,0.000249156,0.000251311,0.000250204,0.000245387,0.000247791,0.000273229,0.000280177,0.000301467,0.000281652,0.000245428,0.000253557,0.000283282,0.000239699,0.000280177,0.000239699,0.000239699,0.000279156,0.000239699,0.000267792,0.00026861,0.000268611,0.000245646,0.000239699,0.000339852,0.000346345,0.000239699,0.000346345,0.000296306,0.000392021,0.000365685,0.000246456,0.00030976,0.000398575,0.000239699,0.000333673,0.000243881,0.000357833,0.000383258,0.000299918,0.000387851,0.000239699,0.000284214,0.000295854,0.000302107,0.000300631,0.000278631,0.000267731,0.000269794,0.000298312,0.000292106,0.000299917,0.000298412,0.000264353,0.00027006,0.000239699,0.000239699,0.000392021,0.000392021,0.000392021,0.000239699,0.000239699,0.000398575,0.000398575,0.000398575,0.000239699,0.000239699,0.00033951,0.00035897,0.000359331,0.000239699,0.000365685,0.000365685,0.000365685,0.000239699,0.000280177,0.000301467,0.000357833,0.000357833,0.000357833,0.000245428,0.000333673,0.000239699,0.000239699,0.000239699,0.000260199,0.000258689,0.000285983,0.000239699,0.000239699,0.000336016,0.000245387,0.000239699,0.000245067,0.000240007,0.000246236,0.000242063,0.000241013
